expense_id,expense_date,expense_category,department,amount
E14318,2025-09-20,Logistics,Operations,2548.82
E14319,2025-05-03,Salaries,HR,109508.66
E14320,2025-06-28,Customer Support,Support,8200.57
E14321,2026-04-07,Salaries,HR,82798.43
E14322,2026-02-25,Infrastructure,Technology,120406.96
E14323,2025-01-31,Operations,Operations,35329.25
E14324,2025-03-05,Operations,Operations,117644.77
E14325,2025-04-21,Infrastructure,Technology,115780.76
E14326,2025-03-08,Marketing,Marketing,36946.4
E14327,2026-01-24,Logistics,Operations,14115.31
E14328,2025-01-18,Technology,Technology,112836.7
E14329,2026-07-30,Technology,Technology,30165.85
E14330,2025-08-13,Marketing,Marketing,118443.24
E14331,2026-05-14,Salaries,HR,114067.11
E14332,2026-04-10,Operations,Operations,87330.18
E14333,2026-06-16,Logistics,Operations,93108.75
E14334,2025-08-09,Logistics,Operations,5182.64
E14335,2025-11-30,Logistics,Operations,105504.63
E14336,2025-06-20,Logistics,Operations,60334.66
E14337,2025-11-26,Marketing,Marketing,128973.84
E14338,2025-08-03,Technology,Technology,10115.35
E14339,2025-12-10,Technology,Technology,59312.15
E14340,2026-01-31,Technology,Technology,115754.63
E14341,2026-02-21,Salaries,HR,43322.12
E14342,2026-05-27,Infrastructure,Technology,8623.34
E14343,2025-02-16,Logistics,Operations,124269.57
E14344,2025-08-03,Technology,Technology,124105.83
E14345,2025-12-05,Salaries,HR,147193.43
E14346,2026-06-07,Logistics,Operations,40132.62
E14347,2025-05-15,Marketing,Marketing,144755.27
E14348,2026-07-15,Infrastructure,Technology,40982.87
E14349,2025-07-01,Logistics,Operations,125864.71
E14350,2025-04-13,Infrastructure,Technology,26174.47
E14351,2025-07-04,Customer Support,Support,97935.88
E14352,2026-08-08,Logistics,Operations,77380.93
E14353,2025-02-24,Marketing,Marketing,103334.86
E14354,2025-05-17,Customer Support,Support,65441.97
E14355,2025-08-18,Technology,Technology,39999.57
E14356,2026-03-26,Infrastructure,Technology,140256.86
E14357,2025-11-18,Logistics,Operations,68606.43
E14358,2025-05-25,Customer Support,Support,137985.07
E14359,2025-06-21,Customer Support,Support,119588.65
E14360,2026-08-07,Infrastructure,Technology,104460.01
E14361,2025-06-24,Infrastructure,Technology,77718.53
E14362,2026-03-08,Technology,Technology,127843.9
E14363,2026-02-16,Technology,Technology,67501.81
E14364,2025-07-02,Operations,Operations,129152.63
E14365,2026-05-15,Technology,Technology,53595.67
E14366,2025-11-28,Technology,Technology,64425.81
E14367,2026-06-18,Customer Support,Support,113668.05
E14368,2025-11-12,Infrastructure,Technology,99529.33
E14369,2025-11-29,Operations,Operations,29846.41
E14370,2025-11-03,Logistics,Operations,10386.98
E14371,2025-03-21,Technology,Technology,50407.21
E14372,2025-04-02,Salaries,HR,145419.29
E14373,2025-01-17,Salaries,HR,133114.96
E14374,2025-02-16,Logistics,Operations,114245.4
E14375,2025-08-09,Customer Support,Support,149923.13
E14376,2025-01-20,Operations,Operations,91285.3
E14377,2025-03-17,Infrastructure,Technology,127649.18
E14378,2026-06-08,Logistics,Operations,102613.56
E14379,2026-08-05,Infrastructure,Technology,82137.54
E14380,2025-02-18,Marketing,Marketing,63212.41
E14381,2025-07-03,Salaries,HR,72428.83
E14382,2026-02-04,Marketing,Marketing,104947.48
E14383,2025-11-30,Marketing,Marketing,92230.18
E14384,2026-05-11,Technology,Technology,58937.92
E14385,2026-07-29,Operations,Operations,8232.15
E14386,2025-05-27,Infrastructure,Technology,129448.0
E14387,2025-02-26,Customer Support,Support,55488.49
E14388,2025-09-04,Infrastructure,Technology,9004.5
E14389,2025-09-12,Technology,Technology,45799.15
E14390,2025-07-21,Operations,Operations,74384.16
E14391,2025-08-12,Logistics,Operations,80247.87
E14392,2026-02-16,Customer Support,Support,74855.33
E14393,2026-04-05,Logistics,Operations,58460.01
E14394,2026-08-06,Marketing,Marketing,81358.67
E14395,2026-06-25,Technology,Technology,69874.45
E14396,2026-01-29,Infrastructure,Technology,4008.84
E14397,2026-06-07,Operations,Operations,21578.28
E14398,2026-07-15,Operations,Operations,24271.82
E14399,2026-05-06,Operations,Operations,147561.83
E14400,2025-04-01,Salaries,HR,22668.73
E14401,2025-12-21,Marketing,Marketing,100234.44
E14402,2025-10-15,Logistics,Operations,147700.96
E14403,2026-04-30,Customer Support,Support,42571.12
E14404,2025-09-28,Customer Support,Support,127969.31
E14405,2025-05-04,Logistics,Operations,102080.98
E14406,2025-03-27,Marketing,Marketing,68469.64
E14407,2025-08-08,Technology,Technology,82223.22
E14408,2025-11-29,Customer Support,Support,82179.25
E14409,2026-05-05,Technology,Technology,30930.56
E14410,2026-04-02,Infrastructure,Technology,145316.53
E14411,2025-02-24,Infrastructure,Technology,109650.41
E14412,2026-04-02,Salaries,HR,29047.29
E14413,2025-06-27,Customer Support,Support,63197.74
E14414,2025-02-27,Infrastructure,Technology,107928.22
E14415,2026-06-28,Salaries,HR,102776.09
E14416,2025-05-25,Technology,Technology,135257.47
E14417,2025-04-28,Marketing,Marketing,24920.89
E14418,2025-07-09,Salaries,HR,127379.96
E14419,2025-05-25,Salaries,HR,108007.3
E14420,2025-08-24,Marketing,Marketing,130624.01
E14421,2025-03-19,Salaries,HR,129597.99
E14422,2025-03-27,Marketing,Marketing,75231.0
E14423,2025-02-22,Technology,Technology,113659.79
E14424,2026-02-27,Operations,Operations,95247.33
E14425,2026-08-06,Operations,Operations,84009.53
E14426,2025-07-06,Salaries,HR,131885.4
E14427,2025-01-11,Customer Support,Support,61938.93
E14428,2025-05-27,Salaries,HR,30806.6
E14429,2026-04-11,Infrastructure,Technology,18652.46
E14430,2025-12-01,Technology,Technology,13168.67
E14431,2026-01-28,Marketing,Marketing,33780.19
E14432,2025-02-01,Marketing,Marketing,121663.9
E14433,2025-10-24,Infrastructure,Technology,82023.77
E14434,2025-11-18,Salaries,HR,45971.3
E14435,2025-08-26,Operations,Operations,40297.52
E14436,2025-04-15,Infrastructure,Technology,99431.85
E14437,2025-08-21,Infrastructure,Technology,83021.15
E14438,2025-06-03,Infrastructure,Technology,36320.51
E14439,2026-03-02,Infrastructure,Technology,133482.86
E14440,2025-06-28,Salaries,HR,97983.87
E14441,2025-03-09,Logistics,Operations,136185.21
E14442,2026-07-13,Customer Support,Support,138138.83
E14443,2026-03-19,Technology,Technology,23945.87
E14444,2026-02-19,Logistics,Operations,45835.75
E14445,2025-10-13,Logistics,Operations,9050.72
E14446,2025-02-17,Salaries,HR,43744.51
E14447,2025-10-14,Technology,Technology,8230.17
E14448,2026-01-25,Marketing,Marketing,34088.4
E14449,2025-08-06,Infrastructure,Technology,54816.03
E14450,2025-05-19,Logistics,Operations,50228.3
E14451,2025-09-18,Operations,Operations,143174.79
E14452,2025-04-16,Logistics,Operations,55797.31
E14453,2026-02-11,Logistics,Operations,145630.05
E14454,2026-07-30,Salaries,HR,32319.58
E14455,2026-05-24,Technology,Technology,64624.85
E14456,2025-05-21,Salaries,HR,47773.94
E14457,2026-05-08,Marketing,Marketing,30422.7
E14458,2026-05-04,Technology,Technology,43510.48
E14459,2025-05-10,Logistics,Operations,86768.51
E14460,2025-05-06,Salaries,HR,46638.38
E14461,2025-06-26,Infrastructure,Technology,41679.25
E14462,2026-03-14,Operations,Operations,85370.57
E14463,2026-01-02,Infrastructure,Technology,32500.93
E14464,2025-07-16,Operations,Operations,89431.43
E14465,2025-07-02,Technology,Technology,123774.98
E14466,2025-04-19,Salaries,HR,40328.53
E14467,2025-04-09,Infrastructure,Technology,116765.67
E14468,2025-05-15,Marketing,Marketing,135611.28
E14469,2025-08-22,Marketing,Marketing,104945.39
E14470,2025-04-17,Marketing,Marketing,140327.49
E14471,2025-09-18,Infrastructure,Technology,25310.84
E14472,2026-04-22,Technology,Technology,135110.65
E14473,2025-10-12,Customer Support,Support,100366.9
E14474,2025-03-18,Marketing,Marketing,77570.92
E14475,2025-10-01,Salaries,HR,130993.1
E14476,2026-05-09,Marketing,Marketing,22522.15
E14477,2025-08-22,Customer Support,Support,93112.88
E14478,2026-06-29,Infrastructure,Technology,7004.11
E14479,2025-04-21,Salaries,HR,109574.73
E14480,2025-02-13,Salaries,HR,71418.44
E14481,2026-02-14,Infrastructure,Technology,58012.99
E14482,2025-10-02,Technology,Technology,131651.96
E14483,2026-02-18,Operations,Operations,46186.15
E14484,2025-09-27,Operations,Operations,95715.29
E14485,2025-05-05,Technology,Technology,68129.94
E14486,2025-05-30,Infrastructure,Technology,139588.69
E14487,2025-05-27,Infrastructure,Technology,132506.42
E14488,2025-04-12,Infrastructure,Technology,120879.32
E14489,2025-02-15,Logistics,Operations,38237.36
E14490,2025-12-08,Logistics,Operations,124672.63
E14491,2025-07-13,Customer Support,Support,42720.41
E14492,2025-10-15,Customer Support,Support,110297.35
E14493,2025-12-11,Customer Support,Support,82898.69
E14494,2026-07-23,Operations,Operations,116246.38
E14495,2025-10-17,Customer Support,Support,69008.23
E14496,2026-05-04,Infrastructure,Technology,110439.88
E14497,2026-05-14,Operations,Operations,101976.18
E14498,2025-10-15,Salaries,HR,134002.57
E14499,2026-01-14,Marketing,Marketing,148762.5
E14500,2026-05-12,Technology,Technology,48483.92
E14501,2025-02-09,Marketing,Marketing,108150.97
E14502,2026-02-22,Technology,Technology,113445.61
E14503,2025-12-07,Operations,Operations,138884.3
E14504,2025-04-01,Salaries,HR,104833.35
E14505,2025-08-15,Infrastructure,Technology,70288.64
E14506,2026-06-01,Customer Support,Support,64731.54
E14507,2026-02-07,Salaries,HR,29982.72
E14508,2026-07-29,Operations,Operations,149777.65
E14509,2026-04-09,Salaries,HR,59575.6
E14510,2025-07-03,Operations,Operations,139011.38
E14511,2025-09-28,Technology,Technology,21982.92
E14512,2025-07-10,Technology,Technology,3442.18
E14513,2025-04-22,Logistics,Operations,148219.62
E14514,2025-10-15,Operations,Operations,53290.79
E14515,2026-06-09,Technology,Technology,88198.55
E14516,2025-10-22,Salaries,HR,121724.13
E14517,2026-04-21,Marketing,Marketing,58589.87
E14518,2025-01-03,Salaries,HR,117374.55
E14519,2026-01-14,Technology,Technology,68909.73
E14520,2026-02-03,Technology,Technology,82959.65
E14521,2026-02-18,Technology,Technology,54730.43
E14522,2025-02-01,Salaries,HR,12817.4
E14523,2025-12-02,Infrastructure,Technology,112093.0
E14524,2026-03-18,Customer Support,Support,51737.42
E14525,2025-02-26,Infrastructure,Technology,71356.31
E14526,2026-02-12,Marketing,Marketing,146412.02
E14527,2026-07-27,Infrastructure,Technology,15280.12
E14528,2026-06-20,Technology,Technology,77196.0
E14529,2025-07-24,Salaries,HR,92328.57
E14530,2025-01-05,Technology,Technology,89561.51
E14531,2025-06-11,Salaries,HR,75514.53
E14532,2025-07-02,Marketing,Marketing,143753.59
E14533,2026-02-20,Marketing,Marketing,13815.95
E14534,2026-03-07,Infrastructure,Technology,86507.55
E14535,2025-03-09,Operations,Operations,121079.94
E14536,2026-05-29,Technology,Technology,127048.19
E14537,2025-03-29,Logistics,Operations,2204.58
E14538,2025-04-28,Technology,Technology,46205.86
E14539,2025-09-19,Operations,Operations,74244.92
E14540,2025-07-25,Salaries,HR,10789.96
E14541,2026-04-17,Marketing,Marketing,55265.3
E14542,2025-09-01,Marketing,Marketing,137053.65
E14543,2025-12-13,Customer Support,Support,16668.98
E14544,2026-07-31,Customer Support,Support,115567.06
E14545,2025-03-15,Operations,Operations,20059.06
E14546,2025-11-13,Salaries,HR,105857.88
E14547,2025-01-13,Customer Support,Support,93935.73
E14548,2025-05-22,Marketing,Marketing,133834.46
E14549,2025-06-20,Customer Support,Support,75347.06
E14550,2026-05-11,Infrastructure,Technology,88614.17
E14551,2025-05-31,Salaries,HR,11536.7
E14552,2026-04-23,Operations,Operations,72068.9
E14553,2025-01-15,Technology,Technology,17607.2
E14554,2025-03-16,Customer Support,Support,2377.45
E14555,2025-06-12,Infrastructure,Technology,11562.46
E14556,2026-05-06,Logistics,Operations,84699.19
E14557,2026-06-03,Logistics,Operations,108941.73
E14558,2025-03-16,Customer Support,Support,92706.31
E14559,2025-08-19,Marketing,Marketing,46358.16
E14560,2025-02-22,Logistics,Operations,77490.61
E14561,2025-05-09,Technology,Technology,117927.91
E14562,2026-04-19,Operations,Operations,57960.37
E14563,2026-03-12,Customer Support,Support,65977.49
E14564,2026-02-23,Marketing,Marketing,136585.91
E14565,2025-10-17,Technology,Technology,41166.96
E14566,2025-05-27,Technology,Technology,115638.79
E14567,2026-07-27,Technology,Technology,135427.41
E14568,2025-07-02,Infrastructure,Technology,130868.14
E14569,2025-02-21,Logistics,Operations,148626.93
E14570,2025-12-01,Customer Support,Support,142526.94
E14571,2025-03-08,Logistics,Operations,53257.81
E14572,2026-04-05,Technology,Technology,12805.57
E14573,2026-03-05,Operations,Operations,144435.33
E14574,2025-04-25,Technology,Technology,81120.99
E14575,2026-08-05,Salaries,HR,118704.77
E14576,2026-07-31,Marketing,Marketing,61774.04
E14577,2026-01-18,Logistics,Operations,134701.33
E14578,2025-08-04,Customer Support,Support,80839.26
E14579,2025-07-29,Logistics,Operations,13712.46
E14580,2025-03-10,Infrastructure,Technology,99904.05
E14581,2025-10-11,Marketing,Marketing,38063.44
E14582,2025-11-11,Technology,Technology,113025.94
E14583,2025-10-07,Technology,Technology,18164.05
E14584,2026-04-04,Operations,Operations,86106.38
E14585,2025-04-19,Salaries,HR,26919.74
E14586,2026-07-31,Marketing,Marketing,120130.48
E14587,2025-06-15,Salaries,HR,148640.21
E14588,2025-04-02,Logistics,Operations,135056.24
E14589,2025-06-05,Technology,Technology,79710.24
E14590,2025-06-14,Infrastructure,Technology,14140.52
E14591,2026-02-06,Operations,Operations,48795.83
E14592,2025-03-07,Infrastructure,Technology,76703.24
E14593,2026-04-16,Customer Support,Support,12695.59
E14594,2025-08-05,Marketing,Marketing,29261.89
E14595,2026-06-13,Marketing,Marketing,123976.57
E14596,2026-05-03,Customer Support,Support,24859.81
E14597,2026-07-14,Salaries,HR,42859.98
E14598,2025-11-24,Customer Support,Support,84458.51
E14599,2025-01-17,Logistics,Operations,23321.09
E14600,2026-03-04,Logistics,Operations,96235.07
E14601,2026-06-19,Logistics,Operations,149888.49
E14602,2025-05-28,Operations,Operations,142875.69
E14603,2025-08-16,Customer Support,Support,93801.27
E14604,2025-03-13,Technology,Technology,74384.44
E14605,2025-01-28,Salaries,HR,73542.88
E14606,2025-07-03,Customer Support,Support,99483.21
E14607,2025-09-25,Customer Support,Support,112833.56
E14608,2025-12-11,Operations,Operations,8772.06
E14609,2025-03-07,Customer Support,Support,6550.39
E14610,2025-01-22,Salaries,HR,78664.7
E14611,2026-07-31,Technology,Technology,114708.46
E14612,2026-04-12,Infrastructure,Technology,113883.7
E14613,2025-05-23,Infrastructure,Technology,19238.95
E14614,2026-01-15,Logistics,Operations,139808.36
E14615,2025-10-23,Salaries,HR,32395.36
E14616,2026-02-16,Logistics,Operations,89049.55
E14617,2025-10-08,Salaries,HR,120264.86
E14618,2026-04-19,Technology,Technology,83952.99
E14619,2025-01-11,Salaries,HR,148640.56
E14620,2026-01-20,Infrastructure,Technology,3459.9
E14621,2025-01-02,Logistics,Operations,23719.31
E14622,2025-09-09,Technology,Technology,62772.16
E14623,2025-09-12,Customer Support,Support,124235.58
E14624,2026-07-19,Marketing,Marketing,43080.43
E14625,2025-01-02,Operations,Operations,100819.45
E14626,2025-08-21,Technology,Technology,38911.41
E14627,2025-01-20,Technology,Technology,134205.76
E14628,2025-01-19,Customer Support,Support,85566.22
E14629,2025-12-12,Infrastructure,Technology,60731.72
E14630,2025-09-11,Salaries,HR,133343.56
E14631,2025-05-13,Marketing,Marketing,20066.84
E14632,2025-08-24,Operations,Operations,140016.49
E14633,2026-05-24,Salaries,HR,35756.32
E14634,2025-09-19,Operations,Operations,130759.44
E14635,2025-08-19,Customer Support,Support,63322.09
E14636,2025-08-27,Logistics,Operations,2828.88
E14637,2025-08-14,Operations,Operations,49206.06
E14638,2025-12-21,Salaries,HR,2958.03
E14639,2026-01-11,Infrastructure,Technology,43178.21
E14640,2025-08-25,Infrastructure,Technology,32192.1
E14641,2025-10-23,Salaries,HR,65176.55
E14642,2026-01-28,Customer Support,Support,39374.6
E14643,2025-11-02,Marketing,Marketing,3089.18
E14644,2026-04-16,Operations,Operations,27038.98
E14645,2025-02-20,Logistics,Operations,119318.59
E14646,2025-11-09,Infrastructure,Technology,145382.77
E14647,2025-12-30,Infrastructure,Technology,72026.13
E14648,2026-02-18,Technology,Technology,98816.04
E14649,2025-06-12,Logistics,Operations,56476.4
E14650,2025-03-31,Infrastructure,Technology,102631.24
E14651,2025-07-20,Marketing,Marketing,110528.3
E14652,2025-01-12,Customer Support,Support,132450.36
E14653,2025-07-31,Customer Support,Support,133841.72
E14654,2025-02-08,Salaries,HR,39501.0
E14655,2025-01-02,Logistics,Operations,74081.73
E14656,2025-10-20,Salaries,HR,127783.71
E14657,2025-05-24,Technology,Technology,35457.69
E14658,2025-11-08,Logistics,Operations,96916.62
E14659,2025-08-27,Salaries,HR,84572.86
E14660,2026-02-24,Operations,Operations,114753.72
E14661,2025-12-19,Salaries,HR,15750.43
E14662,2025-10-16,Technology,Technology,60661.0
E14663,2025-05-22,Technology,Technology,60185.87
E14664,2025-04-08,Logistics,Operations,51135.23
E14665,2025-03-27,Technology,Technology,101761.76
E14666,2025-07-16,Marketing,Marketing,133349.13
E14667,2025-10-30,Customer Support,Support,26693.92
E14668,2026-02-07,Salaries,HR,129877.31
E14669,2026-01-20,Customer Support,Support,107884.84
E14670,2026-06-26,Marketing,Marketing,59604.58
E14671,2026-04-03,Marketing,Marketing,18254.34
E14672,2025-11-19,Operations,Operations,141043.54
E14673,2025-07-20,Logistics,Operations,26221.34
E14674,2026-05-17,Customer Support,Support,2482.57
E14675,2025-12-24,Customer Support,Support,90487.5
E14676,2025-08-19,Infrastructure,Technology,128085.07
E14677,2025-06-07,Customer Support,Support,128048.6
E14678,2026-02-21,Technology,Technology,69664.88
E14679,2026-04-20,Salaries,HR,93481.59
E14680,2026-05-17,Marketing,Marketing,54603.93
E14681,2026-01-19,Operations,Operations,75431.89
E14682,2026-04-30,Operations,Operations,136118.12
E14683,2026-03-01,Infrastructure,Technology,114878.32
E14684,2026-05-23,Salaries,HR,106845.77
E14685,2025-05-04,Marketing,Marketing,64174.85
E14686,2025-07-23,Customer Support,Support,28228.3
E14687,2026-03-08,Customer Support,Support,145655.1
E14688,2025-09-21,Logistics,Operations,96446.35
E14689,2025-04-20,Operations,Operations,57721.18
E14690,2025-08-08,Infrastructure,Technology,7251.86
