return_id,order_id,customer_id,product_id,return_date,return_reason,refund_amount
R15424,O103496,C108780,P1497,2026-02-15,Damaged Product,17026.71
R15425,O109658,C101635,P1419,2026-01-05,Wrong Product,12109.65
R15426,O139566,C106998,P1372,2025-04-29,Changed Mind,12833.38
R15427,O120703,C108490,P1115,2026-02-24,Quality Issue,1487.66
R15428,O113781,C105939,P1437,2025-09-06,Late Delivery,16620.88
R15429,O146898,C107781,P1470,2025-10-11,Changed Mind,6241.52
R15430,O107457,C101369,P1370,2025-08-27,Changed Mind,6957.2
R15431,O146068,C108848,P1207,2025-09-10,Changed Mind,12692.7
R15432,O140406,C107370,P1059,2025-03-23,Wrong Product,8938.04
R15433,O155628,C107603,P1279,2026-01-06,Damaged Product,19070.82
R15434,O125782,C108299,P1219,2025-09-02,Late Delivery,1301.61
R15435,O146188,C101563,P1463,2025-02-14,Late Delivery,11928.72
R15436,O102578,C107938,P1186,2025-10-25,Quality Issue,10872.3
R15437,O144221,C105196,P1033,2025-08-21,Changed Mind,14522.68
R15438,O132979,C104268,P1110,2025-07-12,Quality Issue,1810.42
R15439,O152030,C105632,P1461,2025-11-22,Quality Issue,9148.26
R15440,O144617,C101418,P1360,2026-01-07,Damaged Product,7432.45
R15441,O157243,C108350,P1106,2026-08-01,Changed Mind,14954.65
R15442,O158973,C101777,P1236,2025-08-24,Quality Issue,6251.18
R15443,O133250,C102077,P1433,2026-06-29,Changed Mind,657.95
R15444,O129946,C103975,P1195,2025-11-19,Changed Mind,2513.71
R15445,O111333,C107216,P1295,2025-05-14,Damaged Product,15581.49
R15446,O151847,C104714,P1407,2026-05-05,Late Delivery,3007.81
R15447,O114961,C101885,P1082,2026-04-14,Wrong Product,11901.05
R15448,O146739,C102435,P1349,2026-07-18,Quality Issue,2552.55
R15449,O111802,C106577,P1268,2025-09-22,Changed Mind,5979.86
R15450,O148984,C105142,P1081,2026-03-20,Changed Mind,7581.94
R15451,O131976,C105858,P1037,2026-07-19,Changed Mind,17050.23
R15452,O145002,C105091,P1213,2025-03-09,Late Delivery,12995.71
R15453,O110544,C107791,P1056,2025-06-05,Damaged Product,5076.65
R15454,O134038,C106945,P1352,2025-03-04,Damaged Product,16163.5
R15455,O141902,C105864,P1406,2025-08-01,Late Delivery,3850.85
R15456,O158810,C101862,P1180,2026-06-02,Late Delivery,4055.52
R15457,O136640,C107788,P1440,2026-08-30,Damaged Product,5280.14
R15458,O113620,C107792,P1255,2025-09-24,Damaged Product,5199.88
R15459,O120060,C109150,P1246,2026-03-20,Changed Mind,8776.03
R15460,O129263,C107839,P1370,2025-07-03,Wrong Product,5565.76
R15461,O113456,C107965,P1390,2025-08-05,Changed Mind,25775.6
R15462,O110070,C107923,P1170,2026-05-25,Quality Issue,17288.78
R15463,O151975,C100786,P1418,2025-06-03,Damaged Product,2051.96
R15464,O145319,C109059,P1156,2026-06-11,Quality Issue,3404.36
R15465,O138642,C104636,P1306,2026-07-10,Wrong Product,15285.46
R15466,O141784,C105089,P1034,2025-04-20,Changed Mind,7243.58
R15467,O132964,C108906,P1248,2025-08-30,Quality Issue,7030.78
R15468,O115723,C108066,P1305,2025-01-26,Wrong Product,14721.56
R15469,O153902,C109654,P1421,2026-03-22,Damaged Product,10092.41
R15470,O147921,C106120,P1331,2026-06-06,Changed Mind,1938.8
R15471,O117360,C105352,P1149,2026-03-16,Quality Issue,7448.85
R15472,O159762,C105448,P1373,2026-02-06,Changed Mind,13012.24
R15473,O117668,C107887,P1122,2025-06-18,Quality Issue,13883.64
R15474,O110410,C107889,P1238,2026-03-09,Quality Issue,893.25
R15475,O159486,C104431,P1083,2025-04-22,Changed Mind,2269.02
R15476,O112118,C100520,P1094,2025-01-29,Changed Mind,6909.72
R15477,O132772,C101935,P1489,2026-01-27,Wrong Product,5562.65
R15478,O158937,C109121,P1448,2025-03-06,Changed Mind,3971.52
R15479,O132151,C102890,P1172,2025-02-09,Late Delivery,1111.0
R15480,O141259,C107211,P1252,2026-01-20,Quality Issue,2911.76
R15481,O147615,C109520,P1098,2025-09-02,Wrong Product,6186.0
R15482,O121727,C105887,P1019,2025-10-05,Damaged Product,6373.22
R15483,O104083,C104213,P1315,2026-07-10,Wrong Product,14120.03
R15484,O145074,C107747,P1490,2025-04-05,Changed Mind,1094.6
R15485,O140225,C105410,P1396,2025-02-26,Damaged Product,8046.31
R15486,O108781,C109970,P1036,2026-04-10,Quality Issue,1177.11
R15487,O118621,C105393,P1329,2025-02-17,Quality Issue,4323.72
R15488,O155026,C106070,P1468,2026-03-19,Quality Issue,6707.48
R15489,O102679,C100208,P1332,2025-11-20,Wrong Product,7004.0
R15490,O123164,C103659,P1040,2025-07-22,Damaged Product,9226.92
R15491,O142494,C102417,P1294,2025-11-14,Damaged Product,2813.18
R15492,O151828,C105929,P1401,2025-08-16,Damaged Product,2148.95
R15493,O139851,C101991,P1041,2025-08-10,Wrong Product,3895.03
R15494,O143238,C102587,P1303,2025-09-07,Wrong Product,17976.1
R15495,O157040,C105641,P1242,2025-08-20,Quality Issue,2320.68
R15496,O143135,C100321,P1423,2025-11-26,Quality Issue,2825.48
R15497,O143671,C102440,P1275,2026-05-17,Wrong Product,12653.43
R15498,O132609,C100723,P1045,2025-05-28,Changed Mind,7007.58
R15499,O127764,C101150,P1386,2026-07-11,Quality Issue,5472.27
R15500,O124687,C108460,P1438,2025-03-19,Quality Issue,5375.91
R15501,O122442,C104826,P1185,2025-11-19,Changed Mind,5656.64
R15502,O130745,C107269,P1053,2025-05-01,Quality Issue,19225.24
R15503,O115830,C105303,P1179,2025-12-17,Changed Mind,4403.88
R15504,O108283,C100682,P1281,2025-04-05,Quality Issue,2732.5
R15505,O140174,C108185,P1107,2025-12-06,Quality Issue,9236.05
R15506,O136164,C100906,P1439,2026-04-29,Late Delivery,7019.42
R15507,O153447,C108319,P1109,2025-04-08,Damaged Product,3159.81
R15508,O109649,C109542,P1343,2026-05-14,Damaged Product,1468.55
R15509,O125357,C106867,P1059,2026-05-18,Late Delivery,17876.09
R15510,O110955,C105621,P1451,2026-07-13,Quality Issue,9597.62
R15511,O103820,C102981,P1337,2025-06-03,Late Delivery,3245.93
R15512,O127970,C106238,P1002,2026-02-10,Quality Issue,6837.6
R15513,O151259,C108750,P1010,2026-07-05,Changed Mind,822.83
R15514,O127628,C101583,P1079,2025-07-07,Changed Mind,2181.11
R15515,O121786,C103145,P1172,2025-08-14,Damaged Product,277.75
R15516,O108527,C107080,P1256,2026-06-30,Changed Mind,9243.78
R15517,O137578,C102417,P1031,2026-06-12,Late Delivery,9001.16
R15518,O125176,C109555,P1234,2026-07-17,Changed Mind,13779.98
R15519,O127503,C101270,P1231,2025-06-26,Wrong Product,2094.81
R15520,O127035,C103604,P1100,2025-06-05,Changed Mind,4771.17
R15521,O156976,C107856,P1069,2025-10-30,Changed Mind,13624.45
R15522,O108986,C107263,P1293,2026-01-06,Late Delivery,15163.08
R15523,O144593,C100669,P1252,2026-01-02,Quality Issue,2911.76
R15524,O107234,C103919,P1094,2025-06-02,Changed Mind,11746.52
R15525,O132161,C102793,P1452,2026-02-12,Damaged Product,13601.19
R15526,O152274,C108761,P1204,2025-11-16,Damaged Product,6128.38
R15527,O112585,C103676,P1300,2026-05-22,Quality Issue,4066.56
R15528,O114712,C100457,P1496,2026-01-06,Changed Mind,17485.79
R15529,O159439,C109687,P1448,2025-10-20,Damaged Product,3144.12
R15530,O153773,C103532,P1298,2025-11-10,Quality Issue,2688.24
R15531,O141089,C109861,P1375,2025-12-03,Quality Issue,21331.0
R15532,O138855,C109767,P1444,2025-02-05,Wrong Product,1584.4
R15533,O153052,C107722,P1393,2025-05-05,Wrong Product,5342.6
R15534,O128437,C104586,P1180,2026-03-02,Wrong Product,7705.49
R15535,O140672,C103522,P1094,2025-06-18,Late Delivery,11055.55
R15536,O124751,C109779,P1318,2026-01-03,Late Delivery,21078.63
R15537,O157239,C106147,P1422,2026-07-17,Changed Mind,12390.17
R15538,O126204,C100555,P1444,2026-08-21,Wrong Product,7041.76
R15539,O119536,C108774,P1201,2026-07-13,Quality Issue,1880.54
R15540,O157692,C105078,P1322,2026-03-24,Damaged Product,4714.47
R15541,O125984,C109895,P1359,2025-09-28,Wrong Product,15862.05
R15542,O119224,C101202,P1008,2026-07-20,Changed Mind,3184.89
R15543,O125041,C106724,P1120,2025-07-06,Damaged Product,12113.18
R15544,O146711,C105929,P1142,2026-03-22,Changed Mind,12497.49
R15545,O143354,C107458,P1055,2025-11-11,Quality Issue,4514.15
R15546,O121065,C102251,P1374,2025-08-25,Damaged Product,10316.53
R15547,O109925,C104087,P1482,2026-06-06,Quality Issue,8535.6
R15548,O103693,C100551,P1381,2026-01-08,Quality Issue,4791.02
R15549,O144278,C101535,P1286,2025-01-13,Changed Mind,13965.3
R15550,O126844,C105094,P1389,2026-07-26,Wrong Product,9215.25
R15551,O151521,C108845,P1431,2025-10-28,Quality Issue,28986.62
R15552,O145912,C109112,P1270,2025-11-02,Damaged Product,10432.76
R15553,O140887,C103382,P1250,2026-02-14,Damaged Product,4985.0
R15554,O104085,C107820,P1398,2026-07-06,Damaged Product,3139.58
R15555,O114187,C105770,P1311,2025-06-22,Damaged Product,1720.27
R15556,O122134,C108525,P1316,2026-07-08,Quality Issue,13470.54
R15557,O126456,C100882,P1417,2026-03-22,Quality Issue,14911.52
R15558,O140160,C101549,P1114,2025-01-22,Quality Issue,9218.42
R15559,O130791,C108313,P1009,2026-07-27,Quality Issue,15568.2
R15560,O159011,C102767,P1226,2026-03-08,Late Delivery,17348.01
R15561,O108015,C102978,P1232,2026-04-22,Damaged Product,6835.78
R15562,O107985,C107313,P1223,2026-03-26,Late Delivery,3373.49
R15563,O102890,C108356,P1036,2025-07-09,Wrong Product,3531.33
R15564,O132796,C105187,P1050,2026-02-10,Changed Mind,4556.92
R15565,O119663,C102906,P1179,2025-05-08,Changed Mind,4172.09
R15566,O147447,C109797,P1150,2025-05-02,Late Delivery,16813.28
R15567,O119560,C106814,P1430,2025-12-07,Damaged Product,3110.27
R15568,O110406,C105509,P1181,2026-04-04,Quality Issue,16793.76
R15569,O147290,C109191,P1050,2026-01-17,Damaged Product,4556.92
R15570,O123985,C103268,P1205,2025-03-18,Quality Issue,5660.47
R15571,O139019,C102616,P1030,2026-05-04,Damaged Product,12535.48
R15572,O159843,C104185,P1316,2025-08-23,Wrong Product,12123.49
R15573,O123382,C100388,P1292,2026-04-24,Late Delivery,13815.06
R15574,O139144,C105982,P1437,2025-12-06,Wrong Product,11696.17
R15575,O146932,C100598,P1296,2025-11-16,Damaged Product,7425.41
R15576,O139525,C102989,P1254,2025-07-10,Changed Mind,18513.0
R15577,O156941,C104771,P1117,2025-10-04,Changed Mind,22887.44
R15578,O149514,C107110,P1311,2025-05-22,Wrong Product,4644.73
R15579,O148725,C106517,P1177,2025-08-31,Late Delivery,3846.54
R15580,O105705,C102559,P1287,2025-06-10,Late Delivery,4043.08
R15581,O151961,C109467,P1111,2025-07-07,Late Delivery,2091.9
R15582,O123514,C100861,P1078,2026-03-21,Damaged Product,15689.52
R15583,O157264,C109604,P1007,2026-01-14,Late Delivery,4398.76
R15584,O135565,C103180,P1381,2025-09-30,Damaged Product,3992.52
R15585,O159038,C106178,P1298,2025-05-09,Quality Issue,2688.24
R15586,O100964,C105615,P1089,2025-11-09,Wrong Product,1180.58
R15587,O153513,C100472,P1193,2025-03-14,Changed Mind,18760.09
R15588,O124057,C106856,P1037,2025-02-21,Wrong Product,9661.8
R15589,O148898,C100720,P1123,2025-05-30,Wrong Product,1446.38
R15590,O110265,C101022,P1393,2026-01-13,Changed Mind,5342.6
R15591,O121385,C105089,P1027,2025-08-10,Late Delivery,12298.64
R15592,O146934,C100835,P1324,2025-12-09,Wrong Product,709.52
R15593,O140528,C109197,P1207,2026-06-08,Late Delivery,15983.4
R15594,O130215,C105300,P1242,2026-04-23,Damaged Product,9282.72
R15595,O137479,C109433,P1382,2025-02-07,Damaged Product,2630.68
R15596,O159922,C101585,P1409,2026-07-14,Changed Mind,19866.28
R15597,O117888,C100470,P1449,2026-05-23,Late Delivery,6158.09
R15598,O100850,C102856,P1173,2025-09-13,Late Delivery,5451.75
R15599,O102574,C103794,P1304,2025-01-28,Damaged Product,2492.32
R15600,O100272,C101404,P1139,2025-07-13,Wrong Product,14676.31
R15601,O106212,C104613,P1497,2026-07-18,Quality Issue,19296.94
R15602,O117699,C109678,P1212,2025-12-15,Quality Issue,5576.58
R15603,O154735,C105826,P1132,2025-02-23,Changed Mind,8762.16
R15604,O153883,C103515,P1202,2026-06-21,Damaged Product,2328.87
R15605,O131479,C106571,P1032,2025-10-06,Quality Issue,16851.78
R15606,O118344,C101892,P1255,2026-06-11,Late Delivery,2599.94
R15607,O145832,C106938,P1437,2025-11-23,Late Delivery,18467.64
R15608,O154485,C104871,P1029,2026-07-27,Late Delivery,3758.42
R15609,O141132,C106868,P1483,2025-04-08,Damaged Product,948.96
R15610,O128852,C105921,P1160,2026-01-19,Quality Issue,4292.67
R15611,O127274,C101916,P1470,2026-05-06,Changed Mind,14043.42
R15612,O149129,C107638,P1019,2025-05-27,Damaged Product,5735.9
R15613,O111529,C107683,P1371,2025-03-27,Late Delivery,6128.43
R15614,O113534,C100378,P1132,2025-12-14,Damaged Product,8324.05
R15615,O109268,C102925,P1459,2025-08-15,Wrong Product,1238.71
R15616,O150367,C100545,P1356,2025-06-07,Damaged Product,28969.4
R15617,O136060,C104642,P1124,2025-02-19,Changed Mind,6014.63
R15618,O138924,C105012,P1221,2026-07-08,Wrong Product,1115.94
R15619,O122697,C101214,P1244,2026-05-24,Changed Mind,3305.83
R15620,O154329,C106702,P1310,2025-05-09,Damaged Product,12715.27
R15621,O145680,C105439,P1178,2025-08-13,Quality Issue,3164.74
R15622,O118567,C102626,P1296,2025-09-15,Damaged Product,10450.57
R15623,O137768,C100615,P1331,2025-10-23,Changed Mind,8616.88
R15624,O141636,C100524,P1471,2025-11-25,Changed Mind,5245.56
R15625,O105844,C101694,P1239,2025-06-07,Quality Issue,16669.92
R15626,O149406,C102593,P1118,2026-02-19,Damaged Product,6925.04
R15627,O112933,C100918,P1054,2025-10-09,Damaged Product,7767.06
R15628,O151789,C102040,P1072,2025-08-11,Wrong Product,14041.14
R15629,O142994,C103999,P1271,2026-02-16,Damaged Product,8786.72
R15630,O102783,C107637,P1412,2026-04-17,Wrong Product,11286.38
R15631,O115465,C104546,P1418,2025-09-22,Late Delivery,7295.87
R15632,O148850,C104319,P1432,2026-02-05,Changed Mind,17243.64
R15633,O138237,C103682,P1429,2026-01-30,Damaged Product,13842.94
R15634,O104410,C103955,P1157,2026-05-30,Changed Mind,2892.84
R15635,O116385,C102577,P1278,2025-09-28,Damaged Product,17656.23
R15636,O100453,C108464,P1168,2025-01-26,Changed Mind,5846.97
R15637,O155066,C107906,P1136,2026-07-22,Late Delivery,945.62
R15638,O139627,C106359,P1009,2025-03-09,Damaged Product,4324.5
R15639,O140934,C108117,P1255,2025-07-29,Damaged Product,2599.94
R15640,O142678,C102552,P1050,2026-01-19,Damaged Product,17316.3
R15641,O155991,C109728,P1492,2026-05-30,Wrong Product,11382.28
R15642,O138247,C106734,P1280,2025-09-06,Quality Issue,19285.74
R15643,O112045,C109630,P1132,2025-05-16,Changed Mind,11828.92
R15644,O121004,C106593,P1369,2026-08-03,Damaged Product,13610.95
R15645,O105195,C107586,P1102,2026-07-12,Wrong Product,4320.6
R15646,O155706,C107140,P1416,2025-04-26,Late Delivery,19043.86
R15647,O122035,C105105,P1438,2026-07-03,Quality Issue,5692.14
R15648,O139575,C100995,P1052,2026-01-13,Changed Mind,4525.76
R15649,O156471,C107620,P1063,2025-10-25,Late Delivery,3808.4
R15650,O135480,C106584,P1481,2025-12-11,Wrong Product,15220.61
R15651,O149580,C105916,P1320,2025-09-24,Changed Mind,4972.8
R15652,O108421,C107166,P1323,2026-08-17,Changed Mind,9180.36
R15653,O112053,C105778,P1231,2026-05-15,Late Delivery,585.31
R15654,O136964,C109288,P1346,2026-04-06,Damaged Product,383.75
R15655,O133383,C100619,P1183,2025-03-21,Wrong Product,6001.36
R15656,O142072,C101598,P1237,2025-01-25,Wrong Product,11028.09
R15657,O102071,C108125,P1003,2026-06-05,Changed Mind,7055.74
R15658,O157973,C106119,P1138,2026-02-19,Quality Issue,9473.58
R15659,O105323,C109512,P1222,2026-01-07,Late Delivery,993.98
R15660,O102131,C101195,P1062,2025-10-02,Damaged Product,4441.18
R15661,O156807,C103655,P1229,2025-09-01,Quality Issue,19040.12
R15662,O130045,C101796,P1174,2026-02-04,Changed Mind,676.57
R15663,O128003,C101972,P1311,2025-06-20,Quality Issue,1462.23
R15664,O130651,C102807,P1164,2025-08-08,Damaged Product,12339.08
R15665,O132303,C107436,P1224,2025-02-05,Changed Mind,7352.48
R15666,O130311,C109364,P1005,2025-09-22,Late Delivery,362.07
R15667,O139552,C108885,P1357,2026-02-17,Wrong Product,9236.51
R15668,O122158,C103073,P1213,2025-06-09,Quality Issue,10829.76
R15669,O138812,C104042,P1469,2025-01-21,Changed Mind,16144.17
R15670,O159923,C101872,P1446,2025-03-30,Wrong Product,8405.43
R15671,O139273,C108813,P1262,2026-07-22,Damaged Product,4854.92
R15672,O107348,C106241,P1122,2025-11-12,Late Delivery,27767.28
R15673,O123209,C103641,P1434,2026-01-18,Damaged Product,7077.12
R15674,O130858,C104886,P1248,2025-12-19,Quality Issue,9867.76
R15675,O116292,C103446,P1417,2025-12-05,Quality Issue,15696.34
R15676,O157393,C102856,P1012,2026-02-13,Quality Issue,1416.53
R15677,O128736,C101464,P1289,2025-04-18,Changed Mind,1396.91
R15678,O153945,C109529,P1011,2026-01-13,Late Delivery,4919.72
R15679,O113622,C103267,P1088,2026-01-09,Changed Mind,3817.88
R15680,O118007,C108332,P1021,2025-09-04,Wrong Product,20031.32
R15681,O126564,C109816,P1038,2026-04-10,Late Delivery,3495.66
R15682,O134238,C102741,P1420,2026-03-18,Damaged Product,8924.72
R15683,O130869,C106030,P1386,2025-10-13,Changed Mind,6437.97
R15684,O139869,C108123,P1367,2026-01-09,Wrong Product,1280.77
R15685,O115806,C106025,P1465,2026-06-09,Quality Issue,12340.23
R15686,O138594,C100616,P1154,2026-02-10,Late Delivery,13430.88
R15687,O125391,C104117,P1117,2025-08-06,Damaged Product,8030.68
R15688,O122330,C101947,P1472,2025-03-22,Changed Mind,13475.08
R15689,O125083,C102106,P1230,2025-05-20,Changed Mind,4254.9
R15690,O112825,C100490,P1453,2026-01-21,Wrong Product,9980.96
R15691,O120624,C104865,P1032,2025-03-17,Wrong Product,11973.64
R15692,O150219,C105644,P1133,2025-09-11,Damaged Product,19799.93
R15693,O136163,C104956,P1267,2025-01-29,Late Delivery,13354.76
R15694,O147242,C109270,P1242,2025-11-12,Wrong Product,9282.72
R15695,O116085,C109034,P1013,2025-06-02,Late Delivery,10218.96
R15696,O129312,C100335,P1398,2025-08-09,Quality Issue,3139.58
R15697,O136373,C104284,P1206,2026-02-03,Quality Issue,20236.8
R15698,O113344,C101380,P1150,2025-12-18,Changed Mind,11348.96
R15699,O130562,C102007,P1055,2026-03-09,Damaged Product,8553.13
R15700,O106249,C103949,P1267,2025-05-16,Quality Issue,5675.77
R15701,O124044,C109142,P1051,2025-06-18,Changed Mind,2898.55
R15702,O122221,C104890,P1163,2025-04-16,Late Delivery,2718.49
R15703,O111530,C105911,P1052,2025-04-18,Wrong Product,5028.62
R15704,O148770,C104964,P1329,2025-06-23,Wrong Product,1441.24
R15705,O157938,C103323,P1448,2025-06-02,Wrong Product,4412.8
R15706,O130306,C101864,P1453,2025-04-28,Changed Mind,4990.48
R15707,O102307,C102503,P1359,2026-03-30,Quality Issue,4229.88
R15708,O148177,C108044,P1452,2026-04-01,Changed Mind,12921.13
R15709,O130524,C106404,P1282,2026-08-02,Changed Mind,4086.98
R15710,O158357,C103262,P1020,2026-02-25,Late Delivery,23468.8
R15711,O117541,C102567,P1365,2025-08-03,Damaged Product,13680.12
R15712,O104167,C101960,P1069,2025-02-12,Wrong Product,3216.88
R15713,O125735,C103048,P1342,2025-05-21,Changed Mind,2665.8
R15714,O158425,C109187,P1330,2026-08-12,Late Delivery,5455.58
R15715,O112514,C101982,P1080,2025-08-26,Changed Mind,3030.56
R15716,O121489,C105597,P1054,2026-04-10,Wrong Product,2445.19
R15717,O131979,C105770,P1256,2025-03-29,Wrong Product,12325.04
R15718,O124047,C106515,P1081,2025-11-15,Damaged Product,15163.88
R15719,O133229,C103824,P1245,2025-04-23,Quality Issue,4307.58
R15720,O126354,C106586,P1355,2025-12-03,Damaged Product,3013.98
R15721,O108922,C100714,P1329,2026-04-12,Wrong Product,5764.96
R15722,O115218,C107477,P1214,2026-04-11,Quality Issue,26745.6
R15723,O157598,C106416,P1092,2025-12-11,Wrong Product,22116.32
R15724,O151728,C109848,P1253,2025-06-13,Quality Issue,874.18
R15725,O143250,C106236,P1097,2025-01-30,Damaged Product,1279.11
R15726,O159469,C100815,P1327,2025-04-17,Late Delivery,19175.67
R15727,O142343,C106496,P1149,2025-02-01,Wrong Product,7076.41
R15728,O101219,C107430,P1049,2025-12-22,Quality Issue,6510.69
R15729,O149065,C107228,P1433,2025-11-30,Damaged Product,2924.24
R15730,O101041,C108957,P1000,2026-05-06,Damaged Product,16719.34
R15731,O119424,C105578,P1425,2025-01-21,Late Delivery,1245.2
R15732,O112336,C102969,P1291,2025-07-04,Damaged Product,1609.31
R15733,O106585,C100160,P1033,2026-04-02,Wrong Product,21641.65
R15734,O146302,C101198,P1272,2025-12-14,Late Delivery,1772.38
R15735,O119534,C107463,P1121,2025-01-28,Damaged Product,4490.5
R15736,O151994,C106832,P1410,2026-08-14,Changed Mind,2778.67
R15737,O107449,C106428,P1405,2025-06-15,Changed Mind,7913.14
R15738,O129974,C103799,P1419,2026-03-25,Wrong Product,3632.9
R15739,O149836,C107442,P1224,2026-03-19,Wrong Product,3676.24
R15740,O136743,C103514,P1321,2025-01-25,Late Delivery,3578.84
R15741,O147810,C100029,P1102,2026-06-29,Damaged Product,16322.28
R15742,O105707,C102168,P1466,2025-06-25,Quality Issue,5540.76
R15743,O140538,C105547,P1493,2026-06-24,Wrong Product,1403.32
R15744,O158237,C105824,P1002,2026-04-16,Quality Issue,6495.72
R15745,O158334,C106374,P1210,2026-07-31,Wrong Product,11203.53
